raw_group_index,source_sample_count,source_sample_ids_file,max_residue_count,source_datasets,source_statuses
15214,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015214_source_ids.txt,139,PDBbind2020,accepted
15215,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015215_source_ids.txt,139,PDBbind2020,accepted_pseudo_chainA
15216,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015216_source_ids.txt,139,PDBbind2020,accepted
15217,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015217_source_ids.txt,139,PDBbind2020,accepted
15218,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015218_source_ids.txt,139,PDBbind2020,accepted
15219,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015219_source_ids.txt,139,PDBbind2020,accepted
15220,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015220_source_ids.txt,139,scPDB,accepted
15221,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015221_source_ids.txt,139,scPDB,accepted_dominant_chain
15222,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015222_source_ids.txt,139,scPDB,accepted_pseudo_chainA
15223,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015223_source_ids.txt,139,scPDB,accepted
15224,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015224_source_ids.txt,139,scPDB,accepted_dominant_chain
15225,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015225_source_ids.txt,138,PDBbind2020,accepted
15226,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015226_source_ids.txt,138,PDBbind2020,accepted
15227,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015227_source_ids.txt,138,PDBbind2020,accepted
15228,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015228_source_ids.txt,138,PDBbind2020,accepted
15229,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015229_source_ids.txt,138,PDBbind2020,accepted
15230,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015230_source_ids.txt,138,PDBbind2020,accepted
15231,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015231_source_ids.txt,138,PDBbind2020,accepted
15232,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015232_source_ids.txt,138,PDBbind2020,accepted
15233,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015233_source_ids.txt,138,scPDB,accepted
15234,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015234_source_ids.txt,138,scPDB,accepted
15235,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015235_source_ids.txt,138,scPDB,accepted_dominant_chain
15236,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015236_source_ids.txt,137,PDBbind2020,accepted
15237,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015237_source_ids.txt,137,PDBbind2020,accepted
15238,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015238_source_ids.txt,137,PDBbind2020,accepted
15239,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015239_source_ids.txt,137,PDBbind2020,accepted
15240,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015240_source_ids.txt,137,PDBbind2020,accepted
15241,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015241_source_ids.txt,137,PDBbind2020,accepted
15242,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015242_source_ids.txt,137,PDBbind2020,accepted
15243,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015243_source_ids.txt,137,PDBbind2020,accepted
15244,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015244_source_ids.txt,137,PDBbind2020,accepted
15245,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015245_source_ids.txt,137,PDBbind2020,accepted
15246,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015246_source_ids.txt,137,scPDB,accepted
15247,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015247_source_ids.txt,136,PDBbind2020,accepted_pseudo_chainA
15248,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015248_source_ids.txt,136,PDBbind2020,accepted
15249,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015249_source_ids.txt,136,PDBbind2020,accepted
15250,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015250_source_ids.txt,136,PDBbind2020,accepted_pseudo_chainA
15251,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015251_source_ids.txt,136,PDBbind2020,accepted
15252,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015252_source_ids.txt,136,scPDB,accepted
15253,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015253_source_ids.txt,136,scPDB,accepted_pseudo_chainA
15254,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015254_source_ids.txt,136,scPDB,accepted_dominant_chain
15255,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015255_source_ids.txt,136,scPDB,accepted
15256,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015256_source_ids.txt,135,PDBbind2020,accepted_dominant_chain
15257,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015257_source_ids.txt,135,PDBbind2020,accepted
15258,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015258_source_ids.txt,135,PDBbind2020,accepted
15259,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015259_source_ids.txt,135,PDBbind2020,accepted
15260,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015260_source_ids.txt,135,PDBbind2020,accepted_dominant_chain
15261,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015261_source_ids.txt,135,PDBbind2020,accepted
15262,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015262_source_ids.txt,135,scPDB,accepted_dominant_chain
15263,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015263_source_ids.txt,135,scPDB,accepted_dominant_chain
15264,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015264_source_ids.txt,135,scPDB,accepted_dominant_chain
15265,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015265_source_ids.txt,135,scPDB,accepted
15266,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015266_source_ids.txt,134,PDBbind2020,accepted
15267,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015267_source_ids.txt,134,PDBbind2020,accepted
15268,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015268_source_ids.txt,134,PDBbind2020,accepted
15269,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015269_source_ids.txt,134,PDBbind2020,accepted
15270,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015270_source_ids.txt,134,PDBbind2020,accepted_dominant_chain
15271,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015271_source_ids.txt,134,PDBbind2020,accepted
15272,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015272_source_ids.txt,134,scPDB,accepted
15273,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015273_source_ids.txt,134,scPDB,accepted
15274,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015274_source_ids.txt,134,scPDB,accepted
15275,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015275_source_ids.txt,134,scPDB,accepted_dominant_chain
15276,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015276_source_ids.txt,133,PDBbind2020,accepted_dominant_chain
15277,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015277_source_ids.txt,133,PDBbind2020,accepted_dominant_chain
15278,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015278_source_ids.txt,133,PDBbind2020,accepted
15279,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015279_source_ids.txt,133,PDBbind2020,accepted_dominant_chain
15280,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015280_source_ids.txt,133,PDBbind2020,accepted_dominant_chain
15281,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015281_source_ids.txt,133,PDBbind2020,accepted_dominant_chain
15282,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015282_source_ids.txt,133,PDBbind2020,accepted_dominant_chain
15283,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015283_source_ids.txt,133,PDBbind2020,accepted_dominant_chain
15284,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015284_source_ids.txt,133,PDBbind2020,accepted_dominant_chain
15285,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015285_source_ids.txt,133,PDBbind2020,accepted_dominant_chain
15286,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015286_source_ids.txt,133,PDBbind2020,accepted
15287,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015287_source_ids.txt,133,PDBbind2020,accepted_dominant_chain
15288,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015288_source_ids.txt,133,scPDB,accepted_dominant_chain
15289,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015289_source_ids.txt,133,scPDB,accepted_dominant_chain
15290,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015290_source_ids.txt,133,scPDB,accepted
15291,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015291_source_ids.txt,132,PDBbind2020,accepted
15292,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015292_source_ids.txt,132,PDBbind2020,accepted
15293,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015293_source_ids.txt,132,PDBbind2020,accepted
15294,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015294_source_ids.txt,132,PDBbind2020,accepted_dominant_chain
15295,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015295_source_ids.txt,132,PDBbind2020,accepted
15296,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015296_source_ids.txt,132,scPDB,accepted_dominant_chain
15297,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015297_source_ids.txt,132,scPDB,accepted
15298,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015298_source_ids.txt,132,scPDB,accepted
15299,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015299_source_ids.txt,132,scPDB,accepted
15300,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015300_source_ids.txt,132,scPDB,accepted
15301,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015301_source_ids.txt,131,PDBbind2020,accepted
15302,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015302_source_ids.txt,131,PDBbind2020,accepted_dominant_chain
15303,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015303_source_ids.txt,131,PDBbind2020,accepted
15304,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015304_source_ids.txt,131,PDBbind2020,accepted_dominant_chain
15305,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015305_source_ids.txt,131,PDBbind2020,accepted_pseudo_chainA
15306,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015306_source_ids.txt,131,PDBbind2020,accepted
15307,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015307_source_ids.txt,131,PDBbind2020,accepted_dominant_chain
15308,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015308_source_ids.txt,131,PDBbind2020,accepted_dominant_chain
15309,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015309_source_ids.txt,131,PDBbind2020,accepted_dominant_chain
15310,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015310_source_ids.txt,131,scPDB,accepted_dominant_chain
15311,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015311_source_ids.txt,131,scPDB,accepted_dominant_chain
15312,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015312_source_ids.txt,131,scPDB,accepted_dominant_chain
15313,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015313_source_ids.txt,131,scPDB,accepted
15314,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015314_source_ids.txt,130,PDBbind2020,accepted
15315,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015315_source_ids.txt,130,PDBbind2020,accepted
15316,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015316_source_ids.txt,130,PDBbind2020,accepted
15317,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015317_source_ids.txt,130,scPDB,accepted_dominant_chain
15318,1,/public/share/yanjianbin/liuyugeng/PLDB_redundancy/template_merged/_manifests/raw_group_source_ids/raw_group_015318_source_ids.txt,130,scPDB,accepted_dominant_chain
